,group_id,id,geo_name,region_id,geo,year,private_area_size,building_type,trd_unit_price,rent_y_unit_price,rent_m_unit_price
44,04000KR11,05000KR11230,동대문구,11060,05000KR11230,2015,A,OFFICETEL,1369.64756667,1180.57972414,8.5059125
45,04000KR11,05000KR11230,동대문구,11060,05000KR11230,2016,A,OFFICETEL,1383.14029677,1228.582755,8.63828533
46,04000KR11,05000KR11230,동대문구,11060,05000KR11230,2017,A,OFFICETEL,1507.15631061,1302.10748025,9.07598214
47,04000KR11,05000KR11230,동대문구,11060,05000KR11230,2018,A,OFFICETEL,1596.21189697,1415.68463158,10.27341481
48,04000KR11,05000KR11260,중랑구,11070,05000KR11260,2011,A,OFFICETEL,1180.57964167,842.97806842,7.3942125
49,04000KR11,05000KR11260,중랑구,11070,05000KR11260,2012,A,OFFICETEL,1130.84320909,815.95091579,7.56795238
50,04000KR11,05000KR11260,중랑구,11070,05000KR11260,2013,A,OFFICETEL,1130.59655455,859.41180833,7.524824
51,04000KR11,05000KR11260,중랑구,11070,05000KR11260,2014,A,OFFICETEL,1222.82108333,875.83172174,8.05026364
52,04000KR11,05000KR11260,중랑구,11070,05000KR11260,2015,A,OFFICETEL,1318.50187059,906.19637391,8.18040357
53,04000KR11,05000KR11260,중랑구,11070,05000KR11260,2016,A,OFFICETEL,1428.04891579,1060.27016552,8.51086207
54,04000KR11,05000KR11260,중랑구,11070,05000KR11260,2017,A,OFFICETEL,1432.37319048,1270.75086744,8.14271471
55,04000KR11,05000KR11260,중랑구,11070,05000KR11260,2018,A,OFFICETEL,1424.92910588,1457.40259333,8.72579
56,04000KR11,05000KR11290,성북구,11080,05000KR11290,2011,A,OFFICETEL,1418.736925,897.49591765,7.70021818
57,04000KR11,05000KR11290,성북구,11080,05000KR11290,2012,A,OFFICETEL,1395.84861667,914.09117647,8.41267895
58,04000KR11,05000KR11290,성북구,11080,05000KR11290,2013,A,OFFICETEL,1383.81593077,1006.67947619,8.71112222
59,04000KR11,05000KR11290,성북구,11080,05000KR11290,2014,A,OFFICETEL,1486.78531667,1027.49000476,8.73174483
60,04000KR11,05000KR11290,성북구,11080,05000KR11290,2015,A,OFFICETEL,1479.21271579,1080.78184091,8.90612571
61,04000KR11,05000KR11290,성북구,11080,05000KR11290,2016,A,OFFICETEL,1631.43017727,1095.83338148,9.44646667
62,04000KR11,05000KR11290,성북구,11080,05000KR11290,2017,A,OFFICETEL,1597.90756471,1407.97121111,10.21971714
63,04000KR11,05000KR11290,성북구,11080,05000KR11290,2018,A,OFFICETEL,1753.38235294,1403.669004,10.00025714
64,04000KR11,05000KR11305,강북구,11090,05000KR11305,2011,A,OFFICETEL,1095.90601429,760.92866364,7.02240833
65,04000KR11,05000KR11305,강북구,11090,05000KR11305,2012,A,OFFICETEL,1227.82922143,812.45406875,7.19525625
66,04000KR11,05000KR11305,강북구,11090,05000KR11305,2013,A,OFFICETEL,1206.28008333,875.03453571,6.99414706
67,04000KR11,05000KR11305,강북구,11090,05000KR11305,2014,A,OFFICETEL,1288.83004,891.68556,7.55190588
68,04000KR11,05000KR11305,강북구,11090,05000KR11305,2015,A,OFFICETEL,1283.94562857,965.76215,7.27999286
